inv_id,source_type,dd,mm,yyyy,collection_origin,capture_mode,capture_region,capture_locality,collector,order,family,genus,species,caste,identifier,identification_year,photographer,specimen_state,device,device_type,n_photos
FR15_ABOM180720048,collection,18,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lavigerie,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,wurflenii,drone,Mehdi ISSERTES,2020,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR15_ABOM180720048,collection,18,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lavigerie,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,wurflenii,drone,Mehdi ISSERTES,2020,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR15_ABOM180720053,collection,18,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lavigerie,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,wurflenii,drone,Mehdi ISSERTES,2020,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR15_ABOM180720053,collection,18,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lavigerie,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,wurflenii,drone,Mehdi ISSERTES,2020,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR15_ABOM180720054,collection,18,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lavigerie,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pomorum,worker,Mehdi ISSERTES,2020,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR15_ABOM180720054,collection,18,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lavigerie,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pomorum,worker,Mehdi ISSERTES,2020,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR15_ABOM25082020007,collection,25,8,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Auriac-l'Église,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sylvarum,drone,Mehdi ISSERTES,2020,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR15_ABOM25082020007,collection,25,8,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Auriac-l'Église,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sylvarum,drone,Mehdi ISSERTES,2020,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR15_ABOM25082020008,collection,25,8,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Auriac-l'Église,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sylvarum,drone,Mehdi ISSERTES,2020,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR15_ABOM25082020008,collection,25,8,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Auriac-l'Église,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sylvarum,drone,Mehdi ISSERTES,2020,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR15_ABOM25082020010,collection,25,8,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Auriac-l'Église,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sylvarum,drone,Mehdi ISSERTES,2020,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR15_ABOM25082020010,collection,25,8,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Auriac-l'Église,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sylvarum,drone,Mehdi ISSERTES,2020,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR15_ABOM30072020036,collection,30,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lieutadès,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sylvarum,drone,Mehdi ISSERTES,2020,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR15_ABOM30072020036,collection,30,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lieutadès,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sylvarum,drone,Mehdi ISSERTES,2020,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR15_ABOM30072020040,collection,30,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lieutadès,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pomorum,worker,Mehdi ISSERTES,2020,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR15_ABOM30072020040,collection,30,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lieutadès,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pomorum,worker,Mehdi ISSERTES,2020,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR15_ABOM30072020042,collection,30,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lieutadès,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sylvarum,drone,Mehdi ISSERTES,2020,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR15_ABOM30072020042,collection,30,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lieutadès,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sylvarum,drone,Mehdi ISSERTES,2020,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR15_ABOM30072020044,collection,30,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lieutadès,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pomorum,worker,Mehdi ISSERTES,2020,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR15_ABOM30072020044,collection,30,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lieutadès,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pomorum,worker,Mehdi ISSERTES,2020,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR15_ABOM30072020045,collection,30,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lieutadès,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pomorum,worker,Mehdi ISSERTES,2020,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR15_ABOM30072020045,collection,30,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lieutadès,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pomorum,worker,Mehdi ISSERTES,2020,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR15_ABOM30072020048,collection,30,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lieutadès,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pomorum,worker,Mehdi ISSERTES,2020,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR15_ABOM30072020048,collection,30,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lieutadès,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pomorum,worker,Mehdi ISSERTES,2020,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR15_ABOM30072020071,collection,30,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lieutadès,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pomorum,worker,Mehdi ISSERTES,2020,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR15_ABOM30072020071,collection,30,7,2020,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Lieutadès,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pomorum,worker,Mehdi ISSERTES,2020,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR15_STPONCY300921002,collection,30,9,2021,CPIE15,Pantrap,Auvergne-Rhônes Alpes,Saint-Poncy,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sylvarum,drone,Mehdi ISSERTES,2021,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR15_STPONCY300921002,collection,30,9,2021,CPIE15,Pantrap,Auvergne-Rhônes Alpes,Saint-Poncy,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sylvarum,drone,Mehdi ISSERTES,2021,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR15_STPONCY300921024,collection,30,9,2021,CPIE15,Pantrap,Auvergne-Rhônes Alpes,Saint-Poncy,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sylvarum,drone,Mehdi ISSERTES,2021,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR15_STPONCY300921024,collection,30,9,2021,CPIE15,Pantrap,Auvergne-Rhônes Alpes,Saint-Poncy,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sylvarum,drone,Mehdi ISSERTES,2021,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM120722002,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Champagny-en-Vanoise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM120722002,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Champagny-en-Vanoise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM120722021,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Champagny-en-Vanoise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM120722021,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Champagny-en-Vanoise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM120722025,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Bozel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,ruderarius,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM120722025,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Bozel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,ruderarius,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM120722026,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Bozel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM120722026,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Bozel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM120722027,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Bozel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM120722027,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Bozel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM120722028,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Bozel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM120722028,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Bozel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM120722042,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Bozel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM120722042,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Bozel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM120722070,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Champagny-en-Vanoise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM120722070,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Champagny-en-Vanoise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM120722072,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Champagny-en-Vanoise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM120722072,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Champagny-en-Vanoise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM120722090,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Champagny-en-Vanoise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM120722090,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Champagny-en-Vanoise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM120722103,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Champagny-en-Vanoise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM120722103,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Champagny-en-Vanoise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM120722118,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Bozel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM120722118,collection,12,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Bozel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722001,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Courchevel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722001,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Courchevel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722002,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Courchevel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722002,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Courchevel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722003,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Courchevel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722003,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Courchevel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722004,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Courchevel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722004,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Courchevel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722005,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Courchevel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722005,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Courchevel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722006,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Courchevel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722006,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Courchevel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722007,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Courchevel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722007,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Courchevel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722009,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Courchevel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722009,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Courchevel,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722017,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722017,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722018,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722018,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722020,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722020,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722021,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722021,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722027,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722027,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722029,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722029,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722030,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722030,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722037,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722037,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722039,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722039,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722040,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722040,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722041,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722041,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722046,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722046,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
FR73ABOM130722062,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
FR73ABOM130722062,collection,13,7,2022,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
