id,espece,role,appareil,chemin_wide,chemin_crop_large,statut,area_ratio,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_w,bbox_h,bbox_area,bbox_valid
FR15_ABOM170820030_P2,Bombus_confusus,male,ABOM170820030,data/images/orga_widecrop/Bombus_confusus/male/FR15_ABOM170820030_P2.JPG,data/images/orga_cropping/Bombus_confusus/male/FR15_ABOM170820030_P2.JPG,paire_exploitable,0.2592674248326408,0,0,2476,1858,2476,1858,4600408,True
FR15_ABOM170820030_S1,Bombus_confusus,male,ABOM170820030,data/images/orga_widecrop/Bombus_confusus/male/FR15_ABOM170820030_S1.jpg,data/images/orga_cropping/Bombus_confusus/male/FR15_ABOM170820030_S1.jpg,paire_exploitable,0.387085642692587,0,0,1877,1408,1877,1408,2642816,True
FR15_ABOM170820030_S2,Bombus_confusus,male,ABOM170820030,data/images/orga_widecrop/Bombus_confusus/male/FR15_ABOM170820030_S2.jpg,data/images/orga_cropping/Bombus_confusus/male/FR15_ABOM170820030_S2.jpg,paire_exploitable,0.3953778785731935,0,0,1897,1423,1897,1423,2699431,True
FR15_ABOM170820030_S3,Bombus_confusus,male,ABOM170820030,data/images/orga_widecrop/Bombus_confusus/male/FR15_ABOM170820030_S3.jpg,data/images/orga_cropping/Bombus_confusus/male/FR15_ABOM170820030_S3.jpg,paire_exploitable,0.41956443315541,0,0,1954,1466,1954,1466,2864564,True
NoName8_P1,Bombus_confusus,male,P1,data/images/orga_widecrop/Bombus_confusus/male/NoName8_P1.JPG,data/images/orga_cropping/Bombus_confusus/male/NoName8_P1.JPG,paire_exploitable,0.163317454048361,0,0,1966,1474,1966,1474,2897884,True
NoName8_P2,Bombus_confusus,male,P2,data/images/orga_widecrop/Bombus_confusus/male/NoName8_P2.JPG,data/images/orga_cropping/Bombus_confusus/male/NoName8_P2.JPG,paire_exploitable,0.1674420329452331,0,0,1990,1493,1990,1493,2971070,True
NoName8_S1,Bombus_confusus,male,S1,data/images/orga_widecrop/Bombus_confusus/male/NoName8_S1.jpg,data/images/orga_cropping/Bombus_confusus/male/NoName8_S1.jpg,paire_exploitable,0.3890125640958416,0,0,1881,1412,1881,1412,2655972,True
NoName8_S2,Bombus_confusus,male,S2,data/images/orga_widecrop/Bombus_confusus/male/NoName8_S2.jpg,data/images/orga_cropping/Bombus_confusus/male/NoName8_S2.jpg,paire_exploitable,0.3301661771979698,0,0,1734,1300,1734,1300,2254200,True
NoName8_S3,Bombus_confusus,male,S3,data/images/orga_widecrop/Bombus_confusus/male/NoName8_S3.jpg,data/images/orga_cropping/Bombus_confusus/male/NoName8_S3.jpg,paire_exploitable,0.3911515698858333,0,0,1886,1416,1886,1416,2670576,True
CollecYvan10_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan10_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan10_P1.JPG,paire_exploitable,0.2372488372323695,0,0,2369,1777,2369,1777,4209713,True
CollecYvan10_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan10_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan10_P2.JPG,paire_exploitable,0.2395241016166031,0,0,2381,1785,2381,1785,4250085,True
CollecYvan10_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan10_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan10_S1.jpg,paire_exploitable,0.3944059227787272,0,0,1895,1421,1895,1421,2692795,True
CollecYvan10_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan10_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan10_S2.jpg,paire_exploitable,0.4129356243329338,0,0,1939,1454,1939,1454,2819306,True
CollecYvan10_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan10_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan10_S3.jpg,paire_exploitable,0.3627362166752521,0,0,1817,1363,1817,1363,2476571,True
CollecYvan11_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan11_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan11_P1.JPG,paire_exploitable,0.2380506351713989,0,0,2373,1780,2373,1780,4223940,True
CollecYvan11_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan11_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan11_P2.JPG,paire_exploitable,0.2324664537706313,0,0,2345,1759,2345,1759,4124855,True
CollecYvan11_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan11_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan11_S1.jpg,paire_exploitable,0.3705629800551331,0,0,1836,1378,1836,1378,2530008,True
CollecYvan11_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan11_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan11_S2.jpg,paire_exploitable,0.4047413749542107,0,0,1919,1440,1919,1440,2763360,True
CollecYvan11_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan11_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan11_S3.jpg,paire_exploitable,0.3912898348451425,0,0,1888,1415,1888,1415,2671520,True
CollecYvan12_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan12_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan12_P1.JPG,paire_exploitable,0.2298634706111496,0,0,2332,1749,2332,1749,4078668,True
CollecYvan12_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan12_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan12_P2.JPG,paire_exploitable,0.2406994369661819,0,0,2386,1790,2386,1790,4270940,True
CollecYvan12_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan12_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan12_S1.jpg,paire_exploitable,0.4153529176469588,0,0,1945,1458,1945,1458,2835810,True
CollecYvan12_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan12_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan12_S2.jpg,paire_exploitable,0.4076282418482627,0,0,1926,1445,1926,1445,2783070,True
CollecYvan12_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan12_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan12_S3.jpg,paire_exploitable,0.4071346476608981,0,0,1925,1444,1925,1444,2779700,True
CollecYvan8_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan8_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan8_P1.JPG,paire_exploitable,0.2396582887883772,0,0,2381,1786,2381,1786,4252466,True
CollecYvan8_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan8_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan8_P2.JPG,paire_exploitable,0.2369151445637119,0,0,2367,1776,2367,1776,4203792,True
CollecYvan8_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan8_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan8_S1.jpg,paire_exploitable,0.4353827354228234,0,0,1991,1493,1991,1493,2972563,True
CollecYvan8_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan8_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan8_S2.jpg,paire_exploitable,0.3306551449911046,0,0,1736,1301,1736,1301,2258536,True
CollecYvan8_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan8_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan8_S3.jpg,paire_exploitable,0.3795616268454307,0,0,1859,1394,1859,1394,2591446,True
CollecYvan9_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan9_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan9_P1.JPG,paire_exploitable,0.2334918782101223,0,0,2350,1763,2350,1763,4143050,True
CollecYvan9_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan9_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan9_P2.JPG,paire_exploitable,0.2371153263504155,0,0,2369,1776,2369,1776,4207344,True
CollecYvan9_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan9_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan9_S1.jpg,paire_exploitable,0.4081535609168774,0,0,1928,1446,1928,1446,2787888,True
CollecYvan9_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan9_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan9_S2.jpg,paire_exploitable,0.4093228664025083,0,0,1930,1448,1930,1448,2794640,True
CollecYvan9_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan9_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan9_S3.jpg,paire_exploitable,0.4329077340643409,0,0,1985,1489,1985,1489,2955665,True
FR15ABOM170821018_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821018_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821018_P1.JPG,paire_exploitable,0.2033087817585699,0,0,2193,1645,2193,1645,3607485,True
FR15ABOM170821018_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821018_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821018_P2.JPG,paire_exploitable,0.2065974100805055,0,0,2211,1658,2211,1658,3665838,True
FR15ABOM170821018_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821018_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821018_S1.jpg,paire_exploitable,0.3444742570125892,0,0,1771,1328,1771,1328,2351888,True
FR15ABOM170821018_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821018_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821018_S2.jpg,paire_exploitable,0.3534149028241936,0,0,1794,1345,1794,1345,2412930,True
FR15ABOM170821018_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821018_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821018_S3.jpg,paire_exploitable,0.3908753329014506,0,0,1886,1415,1886,1415,2668690,True
FR15ABOM170821115_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821115_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821115_P1.JPG,paire_exploitable,0.2027838117858379,0,0,2190,1643,2190,1643,3598170,True
FR15ABOM170821115_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821115_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821115_P2.JPG,paire_exploitable,0.2033087817585699,0,0,2193,1645,2193,1645,3607485,True
FR15ABOM170821115_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821115_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821115_S1.jpg,paire_exploitable,0.305017773052423,0,0,1666,1250,1666,1250,2082500,True
FR15ABOM170821115_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821115_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821115_S2.jpg,paire_exploitable,0.3014890872476792,0,0,1656,1243,1656,1243,2058408,True
FR15ABOM170821115_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821115_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821115_S3.jpg,paire_exploitable,0.3194001116958241,0,0,1705,1279,1705,1279,2180695,True
FR15ABOM170821120_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821120_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821120_P1.JPG,paire_exploitable,0.200353169815472,0,0,2177,1633,2177,1633,3555041,True
FR15ABOM170821120_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821120_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821120_P2.JPG,paire_exploitable,0.2036179025637696,0,0,2195,1646,2195,1646,3612970,True
FR15ABOM170821120_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821120_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821120_S1.jpg,paire_exploitable,0.3868107239122656,0,0,1877,1407,1877,1407,2640939,True
FR15ABOM170821120_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821120_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821120_S2.jpg,paire_exploitable,0.3811969322169219,0,0,1863,1397,1863,1397,2602611,True
FR15ABOM170821120_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821120_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821120_S3.jpg,paire_exploitable,0.3821524836941819,0,0,1865,1399,1865,1399,2609135,True
FR15ABOM210821112_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821112_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821112_P1.JPG,paire_exploitable,0.2090655297783933,0,0,2224,1668,2224,1668,3709632,True
FR15ABOM210821112_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821112_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821112_P2.JPG,paire_exploitable,0.2075641663781163,0,0,2216,1662,2216,1662,3682992,True
FR15ABOM210821112_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821112_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821112_S1.jpg,paire_exploitable,0.3725833474796158,0,0,1842,1381,1842,1381,2543802,True
FR15ABOM210821112_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821112_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821112_S2.jpg,paire_exploitable,0.3565744914917984,0,0,1802,1351,1802,1351,2434502,True
FR15ABOM210821112_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821112_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821112_S3.jpg,paire_exploitable,0.3901159008950752,0,0,1885,1413,1885,1413,2663505,True
FR15ABOM210821125_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821125_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821125_P1.JPG,paire_exploitable,0.2071272831544321,0,0,2214,1660,2214,1660,3675240,True
FR15ABOM210821125_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821125_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821125_P2.JPG,paire_exploitable,0.2075641663781163,0,0,2216,1662,2216,1662,3682992,True
FR15ABOM210821125_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821125_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821125_S1.jpg,paire_exploitable,0.373730624414223,0,0,1845,1383,1845,1383,2551635,True
FR15ABOM210821125_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821125_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821125_S2.jpg,paire_exploitable,0.3561787373391992,0,0,1800,1351,1800,1351,2431800,True
FR15ABOM210821125_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821125_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821125_S3.jpg,paire_exploitable,0.3707648117436163,0,0,1837,1378,1837,1378,2531386,True
FR15ABOM210821147_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821147_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821147_P1.JPG,paire_exploitable,0.2057572326941943,0,0,2206,1655,2206,1655,3650930,True
FR15ABOM210821147_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821147_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821147_P2.JPG,paire_exploitable,0.2025678499033356,0,0,2189,1642,2189,1642,3594338,True
FR15ABOM210821147_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821147_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821147_S1.jpg,paire_exploitable,0.3462922068801171,0,0,1775,1332,1775,1332,2364300,True
FR15ABOM210821147_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821147_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821147_S2.jpg,paire_exploitable,0.3545323004667468,0,0,1797,1347,1797,1347,2420559,True
FR15ABOM210821147_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821147_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821147_S3.jpg,paire_exploitable,0.3680118157953362,0,0,1830,1373,1830,1373,2512590,True
FR15ABOM210821211_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821211_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821211_P1.JPG,paire_exploitable,0.2051049511628578,0,0,2203,1652,2203,1652,3639356,True
FR15ABOM210821211_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821211_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821211_P2.JPG,paire_exploitable,0.2060682132963989,0,0,2208,1656,2208,1656,3656448,True
FR15ABOM210821211_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821211_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821211_S1.jpg,paire_exploitable,0.4037579947245473,0,0,1917,1438,1917,1438,2756646,True
FR15ABOM210821211_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821211_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821211_S2.jpg,paire_exploitable,0.4061483380888765,0,0,1923,1442,1923,1442,2772966,True
FR15ABOM210821211_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821211_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821211_S3.jpg,paire_exploitable,0.4061483380888765,0,0,1923,1442,1923,1442,2772966,True
FR15ABOM220821084_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821084_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821084_P1.JPG,paire_exploitable,0.2088462428042763,0,0,2223,1667,2223,1667,3705741,True
FR15ABOM220821084_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821084_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821084_P2.JPG,paire_exploitable,0.2118636225509291,0,0,2239,1679,2239,1679,3759281,True
FR15ABOM220821084_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821084_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821084_S1.jpg,paire_exploitable,0.4105253614405685,0,0,1933,1450,1933,1450,2802850,True
FR15ABOM220821084_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821084_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821084_S2.jpg,paire_exploitable,0.3932273018808868,0,0,1892,1419,1892,1419,2684748,True
FR15ABOM220821084_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821084_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821084_S3.jpg,paire_exploitable,0.4010947831195475,0,0,1911,1433,1911,1433,2738463,True
FR15ABOM220821085_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821085_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821085_P1.JPG,paire_exploitable,0.2043607505734937,0,0,2199,1649,2199,1649,3626151,True
FR15ABOM220821085_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821085_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821085_P2.JPG,paire_exploitable,0.2090655297783933,0,0,2224,1668,2224,1668,3709632,True
FR15ABOM220821085_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821085_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821085_S1.jpg,paire_exploitable,0.347398326554591,0,0,1778,1334,1778,1334,2371852,True
FR15ABOM220821085_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821085_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821085_S2.jpg,paire_exploitable,0.41956443315541,0,0,1954,1466,1954,1466,2864564,True
