id,espece,role,appareil,chemin_wide,chemin_crop_large,statut,area_ratio
CollecYvan11_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan11_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan11_P1.JPG,paire_exploitable,0.2380506351713989
CollecYvan11_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan11_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan11_P2.JPG,paire_exploitable,0.23246645377063135
CollecYvan11_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan11_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan11_S1.jpg,paire_exploitable,0.37056298005513316
CollecYvan11_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan11_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan11_S2.jpg,paire_exploitable,0.4047413749542107
CollecYvan11_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan11_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan11_S3.jpg,paire_exploitable,0.3912898348451425
CollecYvan12_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan12_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan12_P1.JPG,paire_exploitable,0.2298634706111496
CollecYvan12_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan12_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan12_P2.JPG,paire_exploitable,0.2406994369661819
CollecYvan12_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan12_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan12_S1.jpg,paire_exploitable,0.41535291764695886
CollecYvan12_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan12_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan12_S2.jpg,paire_exploitable,0.4076282418482627
CollecYvan12_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan12_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan12_S3.jpg,paire_exploitable,0.40713464766089813
CollecYvan8_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan8_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan8_P1.JPG,paire_exploitable,0.2396582887883772
CollecYvan8_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan8_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan8_P2.JPG,paire_exploitable,0.2369151445637119
CollecYvan8_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan8_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan8_S1.jpg,paire_exploitable,0.43538273542282346
CollecYvan8_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan8_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan8_S2.jpg,paire_exploitable,0.3306551449911046
CollecYvan8_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan8_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan8_S3.jpg,paire_exploitable,0.37956162684543077
CollecYvan9_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan9_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan9_P1.JPG,paire_exploitable,0.23349187821012235
CollecYvan9_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan9_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan9_P2.JPG,paire_exploitable,0.23711532635041552
CollecYvan9_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan9_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan9_S1.jpg,paire_exploitable,0.4081535609168774
CollecYvan9_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan9_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan9_S2.jpg,paire_exploitable,0.4093228664025083
CollecYvan9_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/CollecYvan9_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/CollecYvan9_S3.jpg,paire_exploitable,0.43290773406434097
FR15ABOM170821018_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821018_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821018_P1.JPG,paire_exploitable,0.20330878175856995
FR15ABOM170821018_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821018_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821018_P2.JPG,paire_exploitable,0.20659741008050553
FR15ABOM170821018_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821018_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821018_S1.jpg,paire_exploitable,0.34447425701258927
FR15ABOM170821018_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821018_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821018_S2.jpg,paire_exploitable,0.35341490282419363
FR15ABOM170821018_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821018_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821018_S3.jpg,paire_exploitable,0.3908753329014506
FR15ABOM170821115_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821115_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821115_P1.JPG,paire_exploitable,0.20278381178583796
FR15ABOM170821115_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821115_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821115_P2.JPG,paire_exploitable,0.20330878175856995
FR15ABOM170821115_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821115_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821115_S1.jpg,paire_exploitable,0.30501777305242306
FR15ABOM170821115_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821115_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821115_S2.jpg,paire_exploitable,0.30148908724767925
FR15ABOM170821115_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821115_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821115_S3.jpg,paire_exploitable,0.3194001116958241
FR15ABOM170821120_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821120_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821120_P1.JPG,paire_exploitable,0.20035316981547208
FR15ABOM170821120_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821120_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821120_P2.JPG,paire_exploitable,0.20361790256376963
FR15ABOM170821120_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821120_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821120_S1.jpg,paire_exploitable,0.3868107239122656
FR15ABOM170821120_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821120_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821120_S2.jpg,paire_exploitable,0.3811969322169219
FR15ABOM170821120_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM170821120_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM170821120_S3.jpg,paire_exploitable,0.3821524836941819
FR15ABOM210821112_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821112_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821112_P1.JPG,paire_exploitable,0.20906552977839335
FR15ABOM210821112_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821112_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821112_P2.JPG,paire_exploitable,0.20756416637811634
FR15ABOM210821112_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821112_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821112_S1.jpg,paire_exploitable,0.3725833474796158
FR15ABOM210821112_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821112_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821112_S2.jpg,paire_exploitable,0.3565744914917984
FR15ABOM210821112_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821112_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821112_S3.jpg,paire_exploitable,0.3901159008950752
FR15ABOM210821125_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821125_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821125_P1.JPG,paire_exploitable,0.20712728315443213
FR15ABOM210821125_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821125_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821125_P2.JPG,paire_exploitable,0.20756416637811634
FR15ABOM210821125_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821125_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821125_S1.jpg,paire_exploitable,0.37373062441422306
FR15ABOM210821125_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821125_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821125_S2.jpg,paire_exploitable,0.35617873733919925
FR15ABOM210821125_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821125_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821125_S3.jpg,paire_exploitable,0.37076481174361636
FR15ABOM210821147_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821147_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821147_P1.JPG,paire_exploitable,0.20575723269419438
FR15ABOM210821147_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821147_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821147_P2.JPG,paire_exploitable,0.20256784990333565
FR15ABOM210821147_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821147_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821147_S1.jpg,paire_exploitable,0.3462922068801171
FR15ABOM210821147_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821147_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821147_S2.jpg,paire_exploitable,0.3545323004667468
FR15ABOM210821147_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821147_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821147_S3.jpg,paire_exploitable,0.3680118157953362
FR15ABOM210821211_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821211_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821211_P1.JPG,paire_exploitable,0.2051049511628578
FR15ABOM210821211_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821211_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821211_P2.JPG,paire_exploitable,0.2060682132963989
FR15ABOM210821211_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821211_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821211_S1.jpg,paire_exploitable,0.4037579947245473
FR15ABOM210821211_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821211_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821211_S2.jpg,paire_exploitable,0.4061483380888765
FR15ABOM210821211_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM210821211_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM210821211_S3.jpg,paire_exploitable,0.4061483380888765
FR15ABOM220821084_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821084_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821084_P1.JPG,paire_exploitable,0.20884624280427633
FR15ABOM220821084_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821084_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821084_P2.JPG,paire_exploitable,0.21186362255092914
FR15ABOM220821084_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821084_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821084_S1.jpg,paire_exploitable,0.41052536144056856
FR15ABOM220821084_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821084_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821084_S2.jpg,paire_exploitable,0.3932273018808868
FR15ABOM220821084_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821084_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821084_S3.jpg,paire_exploitable,0.4010947831195475
FR15ABOM220821085_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821085_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821085_P1.JPG,paire_exploitable,0.20436075057349376
FR15ABOM220821085_P2,Bombus_confusus,worker,P2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821085_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821085_P2.JPG,paire_exploitable,0.20906552977839335
FR15ABOM220821085_S1,Bombus_confusus,worker,S1,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821085_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821085_S1.jpg,paire_exploitable,0.347398326554591
FR15ABOM220821085_S2,Bombus_confusus,worker,S2,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821085_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821085_S2.jpg,paire_exploitable,0.41956443315541
FR15ABOM220821085_S3,Bombus_confusus,worker,S3,data/images/orga_widecrop/Bombus_confusus/worker/FR15ABOM220821085_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15ABOM220821085_S3.jpg,paire_exploitable,0.40664134640776944
FR15_ABOM023082020028_P1,Bombus_confusus,worker,ABOM023082020028,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM023082020028_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM023082020028_P1.JPG,paire_exploitable,0.20563290808229456
FR15_ABOM023082020028_P2,Bombus_confusus,worker,ABOM023082020028,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM023082020028_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM023082020028_P2.JPG,paire_exploitable,0.20575723269419438
FR15_ABOM023082020028_S1,Bombus_confusus,worker,ABOM023082020028,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM023082020028_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM023082020028_S1.jpg,paire_exploitable,0.3249812412238734
FR15_ABOM023082020028_S2,Bombus_confusus,worker,ABOM023082020028,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM023082020028_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM023082020028_S2.jpg,paire_exploitable,0.30142844986086353
FR15_ABOM023082020028_S3,Bombus_confusus,worker,ABOM023082020028,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM023082020028_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM023082020028_S3.jpg,paire_exploitable,0.31151974135078714
FR15_ABOM07082020049_P1,Bombus_confusus,worker,ABOM07082020049,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM07082020049_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM07082020049_P1.JPG,paire_exploitable,0.2158886177718144
FR15_ABOM07082020049_P2,Bombus_confusus,worker,ABOM07082020049,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM07082020049_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM07082020049_P2.JPG,paire_exploitable,0.2177393975790628
FR15_ABOM07082020049_S1,Bombus_confusus,worker,ABOM07082020049,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM07082020049_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM07082020049_S1.jpg,paire_exploitable,0.3405301904614461
FR15_ABOM07082020049_S2,Bombus_confusus,worker,ABOM07082020049,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM07082020049_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM07082020049_S2.jpg,paire_exploitable,0.3022782520789909
FR15_ABOM07082020049_S3,Bombus_confusus,worker,ABOM07082020049,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM07082020049_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM07082020049_S3.jpg,paire_exploitable,0.3765726723701939
FR15_ABOM07082020062_P1,Bombus_confusus,worker,ABOM07082020062,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM07082020062_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM07082020062_P1.JPG,paire_exploitable,0.2083141717884349
FR15_ABOM07082020062_P2,Bombus_confusus,worker,ABOM07082020062,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM07082020062_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM07082020062_P2.JPG,paire_exploitable,0.20361790256376963
FR15_ABOM07082020062_S1,Bombus_confusus,worker,ABOM07082020062,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM07082020062_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM07082020062_S1.jpg,paire_exploitable,0.3994172952180976
FR15_ABOM07082020062_S2,Bombus_confusus,worker,ABOM07082020062,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM07082020062_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM07082020062_S2.jpg,paire_exploitable,0.35683842523827636
FR15_ABOM07082020062_S3,Bombus_confusus,worker,ABOM07082020062,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM07082020062_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM07082020062_S3.jpg,paire_exploitable,0.3925348053473973
FR15_ABOM09082020094_P1,Bombus_confusus,worker,ABOM09082020094,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM09082020094_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM09082020094_P1.JPG,paire_exploitable,0.20553969280211218
FR15_ABOM09082020094_P2,Bombus_confusus,worker,ABOM09082020094,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM09082020094_P2.JPG,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM09082020094_P2.JPG,paire_exploitable,0.20884624280427633
FR15_ABOM09082020094_S1,Bombus_confusus,worker,ABOM09082020094,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM09082020094_S1.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM09082020094_S1.jpg,paire_exploitable,0.4204952316897428
FR15_ABOM09082020094_S2,Bombus_confusus,worker,ABOM09082020094,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM09082020094_S2.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM09082020094_S2.jpg,paire_exploitable,0.39586429587178035
FR15_ABOM09082020094_S3,Bombus_confusus,worker,ABOM09082020094,data/images/orga_widecrop/Bombus_confusus/worker/FR15_ABOM09082020094_S3.jpg,data/images/orga_cropping/Bombus_confusus/worker/FR15_ABOM09082020094_S3.jpg,paire_exploitable,0.37238107638977885
NoName6_P1,Bombus_confusus,worker,P1,data/images/orga_widecrop/Bombus_confusus/worker/NoName6_P1.JPG,data/images/orga_cropping/Bombus_confusus/worker/NoName6_P1.JPG,paire_exploitable,0.16190806606359648
