id,name,espece,caste,device
2173,ABAURA8150_S2,soroeensis,worker,S2
2174,ABAURA8150_S3,soroeensis,worker,S3
2175,ABAURA8151_P1,soroeensis,worker,P1
2176,ABAURA8151_P2,soroeensis,worker,P2
2177,ABAURA8151_S1,soroeensis,worker,S1
2178,ABAURA8151_S2,soroeensis,worker,S2
2179,ABAURA8151_S3,soroeensis,worker,S3
2180,ABAURA8239c_P1,soroeensis,worker,P1
2181,ABAURA8239c_P2,soroeensis,worker,P2
2182,ABAURA8239c_S1,soroeensis,worker,S1
2183,ABAURA8239c_S2,soroeensis,worker,S2
2184,ABAURA8239c_S3,soroeensis,worker,S3
2185,ABAURA8627_P1,soroeensis,worker,P1
2186,ABAURA8627_P2,soroeensis,worker,P2
2187,ABAURA8627_S1,soroeensis,worker,S1
2188,ABAURA8627_S2,soroeensis,worker,S2
2189,ABAURA8627_S3,soroeensis,worker,S3
2190,ABAURA8672b_P1,soroeensis,worker,P1
2191,ABAURA8672b_P2,soroeensis,worker,P2
2192,ABAURA8672b_S1,soroeensis,worker,S1
2193,ABAURA8672b_S2,soroeensis,worker,S2
2194,ABAURA8672b_S3,soroeensis,worker,S3
2195,ABAURA8867_P1,soroeensis,worker,P1
2196,ABAURA8867_P2,soroeensis,worker,P2
2197,ABAURA8867_S1,soroeensis,worker,S1
2198,ABAURA8867_S2,soroeensis,worker,S2
2199,ABAURA8867_S3,soroeensis,worker,S3
2200,CD387287_P1,soroeensis,worker,P1
2201,CD387287_P2,soroeensis,worker,P2
2202,CD387287_S1,soroeensis,worker,S1
2203,CD387287_S2,soroeensis,worker,S2
2204,CD387287_S3,soroeensis,worker,S3
2205,CD387577_P1,soroeensis,worker,P1
2206,CD387577_P2,soroeensis,worker,P2
2207,CD387577_S2,soroeensis,worker,S2
2208,CD387577_S3,soroeensis,worker,S3
2209,CD387577b_P1,soroeensis,worker,P1
2210,CD387577b_P2,soroeensis,worker,P2
2211,CD387577b_S1,soroeensis,worker,S1
2212,CD387577b_S2,soroeensis,worker,S2
2213,CD387577b_S3,soroeensis,worker,S3
2214,CD387770c_P1,soroeensis,worker,P1
2215,CD387770c_P2,soroeensis,worker,P2
2216,CD387770c_S1,soroeensis,worker,S1
2217,CD387770c_S2,soroeensis,worker,S2
2218,CD387770c_S3,soroeensis,worker,S3
2219,CD388229b_P1,soroeensis,worker,P1
2220,CD388229b_P2,soroeensis,worker,P2
2221,CD388229b_S1,soroeensis,worker,S1
2222,CD388229b_S2,soroeensis,worker,S2
2223,CD388229b_S3,soroeensis,worker,S3
2224,CD388235_P1,soroeensis,worker,P1
2225,CD388235_P2,soroeensis,worker,P2
2226,CD388235_S1,soroeensis,worker,S1
2227,CD388235_S2,soroeensis,worker,S2
2228,CD388235_S3,soroeensis,worker,S3
2229,CD388235b_P1,soroeensis,worker,P1
2230,CD388235b_P2,soroeensis,worker,P2
2231,CD388235b_S1,soroeensis,worker,S1
2232,CD388235b_S2,soroeensis,worker,S2
2233,CD388235b_S3,soroeensis,worker,S3
2234,CD388612_P1,soroeensis,worker,P1
2235,CD388612_P2,soroeensis,worker,P2
2236,CD388612_S1,soroeensis,worker,S1
2237,CD388612_S2,soroeensis,worker,S2
2238,CD388612_S3,soroeensis,worker,S3
2239,CD388809_P1,soroeensis,worker,P1
2240,CD388809_P2,soroeensis,worker,P2
2241,CD388809_S1,soroeensis,worker,S1
2242,CD388809_S2,soroeensis,worker,S2
2243,CD388809_S3,soroeensis,worker,S3
2244,CD388862_P1,soroeensis,worker,P1
2245,CD388862_P2,soroeensis,worker,P2
2246,CD388862_S1,soroeensis,worker,S1
2247,CD388862_S2,soroeensis,worker,S2
2248,CD388862_S3,soroeensis,worker,S3
2249,CD388872_P1,soroeensis,worker,P1
2250,CD388872_P2,soroeensis,worker,P2
2251,CD388872_S1,soroeensis,worker,S1
2252,CD388872_S2,soroeensis,worker,S2
2253,CD388872_S3,soroeensis,worker,S3
2254,CD388872b_P1,soroeensis,worker,P1
2255,CD388872b_P2,soroeensis,worker,P2
2256,CD388872b_S1,soroeensis,worker,S1
2257,CD388872b_S2,soroeensis,worker,S2
2258,CD388872b_S3,soroeensis,worker,S3
2259,POLLINIS4343_P1,soroeensis,worker,P1
2260,POLLINIS4343_P2,soroeensis,worker,P2
2261,POLLINIS4343_S1,soroeensis,worker,S1
2262,POLLINIS4343_S2,soroeensis,worker,S2
2263,POLLINIS4343_S3,soroeensis,worker,S3
2264,15G2021-1200_P1,sylvarum,male,P1
2265,15G2021-1200_P2,sylvarum,male,P2
2266,15G2021-1200_S1,sylvarum,male,S1
2267,15G2021-1200_S2,sylvarum,male,S2
2268,15G2021-1200_S3,sylvarum,male,S3
2269,15L2021-1585_P1,sylvarum,male,P1
2270,15L2021-1585_P2,sylvarum,male,P2
2271,15L2021-1585_S1,sylvarum,male,S1
2272,15L2021-1585_S2,sylvarum,male,S2
2273,15L2021-1585_S3,sylvarum,male,S3
2274,2020.03930_P1,sylvarum,male,P1
2275,2020.03930_P2,sylvarum,male,P2
2276,2020.03930_S1,sylvarum,male,S1
2277,2020.03930_S2,sylvarum,male,S2
2278,2020.03930_S3,sylvarum,male,S3
2279,2020.06348_P1,sylvarum,male,P1
2280,2020.06348_P2,sylvarum,male,P2
2281,2020.06348_S1,sylvarum,male,S1
2282,2020.06348_S2,sylvarum,male,S2
2283,2020.06348_S3,sylvarum,male,S3
2284,FR15_ABOM09082020078_P1,sylvarum,male,P1
2285,FR15_ABOM09082020078_P2,sylvarum,male,P2
2286,FR15_ABOM09082020078_S1,sylvarum,male,S1
2287,FR15_ABOM09082020078_S2,sylvarum,male,S2
2288,FR15_ABOM09082020078_S3,sylvarum,male,S3
2289,FR15_ABOM17082020015_P1,sylvarum,male,P1
2290,FR15_ABOM17082020015_P2,sylvarum,male,P2
2291,FR15_ABOM17082020015_S1,sylvarum,male,S1
2292,FR15_ABOM17082020015_S2,sylvarum,male,S2
2293,FR15_ABOM17082020015_S3,sylvarum,male,S3
2294,FR15_ABOM25082020007_P1,sylvarum,male,P1
2295,FR15_ABOM25082020007_P2,sylvarum,male,P2
2296,FR15_ABOM25082020007_S1,sylvarum,male,S1
2297,FR15_ABOM25082020007_S2,sylvarum,male,S2
2298,FR15_ABOM25082020007_S3,sylvarum,male,S3
2299,FR15_ABOM25082020008_P1,sylvarum,male,P1
2300,FR15_ABOM25082020008_P2,sylvarum,male,P2
2301,FR15_ABOM25082020008_S1,sylvarum,male,S1
2302,FR15_ABOM25082020008_S2,sylvarum,male,S2
2303,FR15_ABOM25082020008_S3,sylvarum,male,S3
2304,FR15_ABOM25082020010_P1,sylvarum,male,P1
2305,FR15_ABOM25082020010_P2,sylvarum,male,P2
2306,FR15_ABOM25082020010_S1,sylvarum,male,S1
2307,FR15_ABOM25082020010_S2,sylvarum,male,S2
2308,FR15_ABOM25082020010_S3,sylvarum,male,S3
2309,FR15_ABOM30072020036_P1,sylvarum,male,P1
2310,FR15_ABOM30072020036_P2,sylvarum,male,P2
2311,FR15_ABOM30072020036_S1,sylvarum,male,S1
2312,FR15_ABOM30072020036_S2,sylvarum,male,S2
2313,FR15_ABOM30072020036_S3,sylvarum,male,S3
2314,FR15_ABOM30072020042_P1,sylvarum,male,P1
2315,FR15_ABOM30072020042_P2,sylvarum,male,P2
2316,FR15_ABOM30072020042_S1,sylvarum,male,S1
2317,FR15_ABOM30072020042_S2,sylvarum,male,S2
2318,FR15_ABOM30072020042_S3,sylvarum,male,S3
2319,FR15_STPONCY300921002_P1,sylvarum,male,P1
2320,FR15_STPONCY300921002_P2,sylvarum,male,P2
2321,FR15_STPONCY300921002_S1,sylvarum,male,S1
2322,FR15_STPONCY300921002_S2,sylvarum,male,S2
2323,FR15_STPONCY300921002_S3,sylvarum,male,S3
2324,FR15_STPONCY300921024_P1,sylvarum,male,P1
2325,FR15_STPONCY300921024_P2,sylvarum,male,P2
2326,FR15_STPONCY300921024_S1,sylvarum,male,S1
2327,FR15_STPONCY300921024_S2,sylvarum,male,S2
2328,FR15_STPONCY300921024_S3,sylvarum,male,S3
2329,FR15ABOM170821009_P1,sylvarum,male,P1
2330,FR15ABOM170821009_P2,sylvarum,male,P2
2331,FR15ABOM170821009_S1,sylvarum,male,S1
2332,FR15ABOM170821009_S2,sylvarum,male,S2
2333,FR15ABOM170821009_S3,sylvarum,male,S3
2334,FR15ABOM210821128_P1,sylvarum,male,P1
2335,FR15ABOM210821128_P2,sylvarum,male,P2
2336,FR15ABOM210821128_S1,sylvarum,male,S1
2337,FR15ABOM210821128_S2,sylvarum,male,S2
2338,FR15ABOM210821128_S3,sylvarum,male,S3
2339,FR15ABOM210821143_P1,sylvarum,male,P1
2340,FR15ABOM210821143_P2,sylvarum,male,P2
2341,FR15ABOM210821143_S1,sylvarum,male,S1
2342,FR15ABOM210821143_S2,sylvarum,male,S2
2343,FR15ABOM210821143_S3,sylvarum,male,S3
2344,FR15ABOM210821174_P1,sylvarum,male,P1
2345,FR15ABOM210821174_P2,sylvarum,male,P2
2346,FR15ABOM210821174_S1,sylvarum,male,S1
2347,FR15ABOM210821174_S2,sylvarum,male,S2
2348,FR15ABOM210821174_S3,sylvarum,male,S3
2349,FR15ABOM210821177_P1,sylvarum,male,P1
2350,FR15ABOM210821177_P2,sylvarum,male,P2
2351,FR15ABOM210821177_S1,sylvarum,male,S1
2352,FR15ABOM210821177_S2,sylvarum,male,S2
2353,FR15ABOM210821177_S3,sylvarum,male,S3
2354,NoName10_P1,sylvarum,male,P1
2355,NoName10_P2,sylvarum,male,P2
2356,NoName10_S1,sylvarum,male,S1
2357,NoName10_S2,sylvarum,male,S2
2358,NoName10_S3,sylvarum,male,S3
2359,NoName11_P1,sylvarum,male,P1
2360,NoName11_P2,sylvarum,male,P2
2361,NoName11_S1,sylvarum,male,S1
2362,NoName11_S2,sylvarum,male,S2
2363,NoName11_S3,sylvarum,male,S3
2364,NoName12_P1,sylvarum,male,P1
2365,NoName12_P2,sylvarum,male,P2
2366,NoName12_S1,sylvarum,male,S1
2367,NoName12_S2,sylvarum,male,S2
2368,NoName12_S3,sylvarum,male,S3
2369,NoName13_P1,sylvarum,male,P1
2370,NoName13_P2,sylvarum,male,P2
2371,NoName13_S1,sylvarum,male,S1
2372,NoName13_S2,sylvarum,male,S2
2373,NoName13_S3,sylvarum,male,S3
2374,NoName9_P1,sylvarum,male,P1
2375,NoName9_P2,sylvarum,male,P2
2376,NoName9_S1,sylvarum,male,S1
2377,NoName9_S2,sylvarum,male,S2
2378,NoName9_S3,sylvarum,male,S3
2379,20A.07897_P1,sylvarum,queen,P1
2380,20A.07897_P2,sylvarum,queen,P2
2381,20A.07897_S1,sylvarum,queen,S1
2382,20A.07897_S2,sylvarum,queen,S2
2383,20A.07897_S3,sylvarum,queen,S3
2384,ABAURA7151_P1,sylvarum,queen,P1
2385,ABAURA7151_P2,sylvarum,queen,P2
2386,ABAURA7151_S1,sylvarum,queen,S1
2387,ABAURA7151_S2,sylvarum,queen,S2
2388,ABAURA7151_S3,sylvarum,queen,S3
2389,NoName2_P1,sylvarum,queen,P1
2390,NoName2_P2,sylvarum,queen,P2
2391,NoName2_S1,sylvarum,queen,S1
2392,NoName2_S2,sylvarum,queen,S2
2393,NoName2_S3,sylvarum,queen,S3
2394,POLLINIS4982b_P1,sylvarum,queen,P1
2395,POLLINIS4982b_P2,sylvarum,queen,P2
2396,POLLINIS4982b_S1,sylvarum,queen,S1
2397,POLLINIS4982b_S2,sylvarum,queen,S2
2398,POLLINIS4982b_S3,sylvarum,queen,S3
2399,POLLINIS4984_P1,sylvarum,queen,P1
2400,POLLINIS4984_P2,sylvarum,queen,P2
2401,POLLINIS4984_S1,sylvarum,queen,S1
2402,POLLINIS4984_S2,sylvarum,queen,S2
2403,POLLINIS4984_S3,sylvarum,queen,S3
2404,1036L_P1,sylvarum,worker,P1
2405,1036L_P2,sylvarum,worker,P2
2406,1036L_S1,sylvarum,worker,S1
2407,1036L_S2,sylvarum,worker,S2
2408,1036L_S3,sylvarum,worker,S3
2409,15G2021-1826_P1,sylvarum,worker,P1
2410,15G2021-1826_P2,sylvarum,worker,P2
2411,15G2021-1826_S1,sylvarum,worker,S1
2412,15G2021-1826_S2,sylvarum,worker,S2
2413,15G2021-1826_S3,sylvarum,worker,S3
2414,2012.0034_P1,sylvarum,worker,P1
2415,2012.0034_P2,sylvarum,worker,P2
2416,2012.0034_S1,sylvarum,worker,S1
2417,2012.0034_S2,sylvarum,worker,S2
2418,2012.0034_S3,sylvarum,worker,S3
2419,2017.06254_P1,sylvarum,worker,P1
2420,2017.06254_P2,sylvarum,worker,P2
2421,2017.06254_S1,sylvarum,worker,S1
2422,2017.06254_S2,sylvarum,worker,S2
2423,2017.06254_S3,sylvarum,worker,S3
2424,2020.03886_P1,sylvarum,worker,P1
2425,2020.03886_P2,sylvarum,worker,P2
2426,2020.03886_S1,sylvarum,worker,S1
2427,2020.03886_S2,sylvarum,worker,S2
2428,2020.03886_S3,sylvarum,worker,S3
2429,2020.04010_P1,sylvarum,worker,P1
2430,2020.04010_P2,sylvarum,worker,P2
2431,2020.04010_S1,sylvarum,worker,S1
2432,2020.04010_S2,sylvarum,worker,S2
2433,2020.04010_S3,sylvarum,worker,S3
2434,2020.04013_P1,sylvarum,worker,P1
2435,2020.04013_P2,sylvarum,worker,P2
2436,2020.04013_S1,sylvarum,worker,S1
2437,2020.04013_S2,sylvarum,worker,S2
2438,2020.04013_S3,sylvarum,worker,S3
2439,2020.04044_P1,sylvarum,worker,P1
2440,2020.04044_P2,sylvarum,worker,P2
2441,2020.04044_S1,sylvarum,worker,S1
2442,2020.04044_S2,sylvarum,worker,S2
2443,2020.04044_S3,sylvarum,worker,S3
2444,ABAURA5593_P1,sylvarum,worker,P1
2445,ABAURA5593_P2,sylvarum,worker,P2
2446,ABAURA5593_S1,sylvarum,worker,S1
2447,ABAURA5593_S2,sylvarum,worker,S2
2448,ABAURA5593_S3,sylvarum,worker,S3
2449,ABB-2020.00032_P1,sylvarum,worker,P1
2450,ABB-2020.00032_P2,sylvarum,worker,P2
2451,ABB-2020.00032_S1,sylvarum,worker,S1
2452,ABB-2020.00032_S2,sylvarum,worker,S2
2453,ABB-2020.00032_S3,sylvarum,worker,S3
2454,ABB-2020.00106_P1,sylvarum,worker,P1
2455,ABB-2020.00106_P2,sylvarum,worker,P2
2456,ABB-2020.00106_S1,sylvarum,worker,S1
2457,ABB-2020.00106_S2,sylvarum,worker,S2
2458,ABB-2020.00106_S3,sylvarum,worker,S3
2459,BAR-2018.00332_P1,sylvarum,worker,P1
2460,BAR-2018.00332_P2,sylvarum,worker,P2
2461,BAR-2018.00332_S1,sylvarum,worker,S1
2462,BAR-2018.00332_S2,sylvarum,worker,S2
2463,BAR-2018.00332_S3,sylvarum,worker,S3
2464,BAR-2018.00871_P1,sylvarum,worker,P1
2465,BAR-2018.00871_P2,sylvarum,worker,P2
2466,BAR-2018.00871_S1,sylvarum,worker,S1
2467,BAR-2018.00871_S2,sylvarum,worker,S2
2468,BAR-2018.00871_S3,sylvarum,worker,S3
2469,BAR.2018.00342_P1,sylvarum,worker,P1
2470,BAR.2018.00342_P2,sylvarum,worker,P2
2471,BAR.2018.00342_S1,sylvarum,worker,S1
2472,BAR.2018.00342_S2,sylvarum,worker,S2
2473,BAR.2018.00342_S3,sylvarum,worker,S3
2474,CD387303_P1,sylvarum,worker,P1
2475,CD387303_P2,sylvarum,worker,P2
2476,CD387303_S1,sylvarum,worker,S1
2477,CD387303_S2,sylvarum,worker,S2
2478,CD387303_S3,sylvarum,worker,S3
2479,CD387324_P1,sylvarum,worker,P1
2480,CD387324_P2,sylvarum,worker,P2
2481,CD387324_S1,sylvarum,worker,S1
2482,CD387324_S2,sylvarum,worker,S2
2483,CD387324_S3,sylvarum,worker,S3
2484,CD387766_P1,sylvarum,worker,P1
2485,CD387766_P2,sylvarum,worker,P2
2486,CD387766_S1,sylvarum,worker,S1
2487,CD387766_S3,sylvarum,worker,S3
2488,CD388135_P1,sylvarum,worker,P1
2489,CD388135_P2,sylvarum,worker,P2
2490,CD388135_S1,sylvarum,worker,S1
2491,CD388135_S2,sylvarum,worker,S2
2492,CD388135_S3,sylvarum,worker,S3
2493,CD388146_P1,sylvarum,worker,P1
2494,CD388146_P2,sylvarum,worker,P2
2495,CD388146_S1,sylvarum,worker,S1
2496,CD388146_S2,sylvarum,worker,S2
2497,CD388146_S3,sylvarum,worker,S3
2498,CD388862b_P1,sylvarum,worker,P1
2499,CD388862b_P2,sylvarum,worker,P2
2500,CD388862b_S1,sylvarum,worker,S1
2501,CD388862b_S2,sylvarum,worker,S2
2502,CD388862b_S3,sylvarum,worker,S3
2503,NoName4_P1,sylvarum,worker,P1
2504,NoName4_P2,sylvarum,worker,P2
2505,NoName4_S1,sylvarum,worker,S1
2506,NoName4_S2,sylvarum,worker,S2
2507,NoName4_S3,sylvarum,worker,S3
2508,NoName5_P1,sylvarum,worker,P1
2509,NoName5_P2,sylvarum,worker,P2
2510,NoName5_S1,sylvarum,worker,S1
2511,NoName5_S2,sylvarum,worker,S2
2512,NoName5_S3,sylvarum,worker,S3
2513,OPPO_5923_P1,sylvarum,worker,P1
2514,OPPO_5923_P2,sylvarum,worker,P2
2515,OPPO_5923_S1,sylvarum,worker,S1
2516,OPPO_5923_S2,sylvarum,worker,S2
2517,OPPO_5923_S3,sylvarum,worker,S3
2518,ABAURA7781_P1,wurflenii,male,P1
2519,ABAURA7781_P2,wurflenii,male,P2
2520,ABAURA7781_S1,wurflenii,male,S1
2521,ABAURA7781_S2,wurflenii,male,S2
2522,ABAURA7781_S3,wurflenii,male,S3
2523,ABAURA7781b_P1,wurflenii,male,P1
2524,ABAURA7781b_P2,wurflenii,male,P2
2525,ABAURA7781b_S1,wurflenii,male,S1
2526,ABAURA7781b_S2,wurflenii,male,S2
2527,ABAURA7781b_S3,wurflenii,male,S3
2528,CollecYvan19_P1,wurflenii,male,P1
2529,CollecYvan19_P2,wurflenii,male,P2
2530,CollecYvan19_S1,wurflenii,male,S1
2531,CollecYvan19_S2,wurflenii,male,S2
2532,CollecYvan19_S3,wurflenii,male,S3
2533,CollecYvan20_P1,wurflenii,male,P1
2534,CollecYvan20_P2,wurflenii,male,P2
2535,CollecYvan20_S1,wurflenii,male,S1
2536,CollecYvan20_S2,wurflenii,male,S2
2537,CollecYvan20_S3,wurflenii,male,S3
2538,CollecYvan21_P1,wurflenii,male,P1
2539,CollecYvan21_P2,wurflenii,male,P2
2540,CollecYvan21_S1,wurflenii,male,S1
2541,CollecYvan21_S2,wurflenii,male,S2
2542,CollecYvan21_S3,wurflenii,male,S3
2543,CollecYvan22_P1,wurflenii,male,P1
2544,CollecYvan22_P2,wurflenii,male,P2
2545,CollecYvan22_S1,wurflenii,male,S1
2546,CollecYvan22_S2,wurflenii,male,S2
2547,CollecYvan22_S3,wurflenii,male,S3
2548,CollecYvan23_P1,wurflenii,male,P1
2549,CollecYvan23_P2,wurflenii,male,P2
2550,CollecYvan23_S1,wurflenii,male,S1
2551,CollecYvan23_S2,wurflenii,male,S2
2552,CollecYvan23_S3,wurflenii,male,S3
2553,CollecYvan24_P1,wurflenii,male,P1
2554,CollecYvan24_P2,wurflenii,male,P2
2555,CollecYvan24_S1,wurflenii,male,S1
2556,CollecYvan24_S2,wurflenii,male,S2
2557,CollecYvan24_S3,wurflenii,male,S3
2558,FR15_AB210818002_P1,wurflenii,male,P1
2559,FR15_AB210818002_P2,wurflenii,male,P2
2560,FR15_AB210818002_S1,wurflenii,male,S1
2561,FR15_AB210818002_S2,wurflenii,male,S2
2562,FR15_AB210818002_S3,wurflenii,male,S3
2563,FR15_ABOM180720046_P1,wurflenii,male,P1
2564,FR15_ABOM180720046_P2,wurflenii,male,P2
2565,FR15_ABOM180720046_S1,wurflenii,male,S1
2566,FR15_ABOM180720046_S2,wurflenii,male,S2
2567,FR15_ABOM180720046_S3,wurflenii,male,S3
2568,FR15_ABOM180720047_P1,wurflenii,male,P1
2569,FR15_ABOM180720047_P2,wurflenii,male,P2
2570,FR15_ABOM180720047_S1,wurflenii,male,S1
2571,FR15_ABOM180720047_S2,wurflenii,male,S2
2572,FR15_ABOM180720047_S3,wurflenii,male,S3
2573,FR15_ABOM180720048_P1,wurflenii,male,P1
2574,FR15_ABOM180720048_P2,wurflenii,male,P2
2575,FR15_ABOM180720048_S1,wurflenii,male,S1
2576,FR15_ABOM180720048_S2,wurflenii,male,S2
2577,FR15_ABOM180720048_S3,wurflenii,male,S3
2578,FR15_ABOM180720053_P1,wurflenii,male,P1
2579,FR15_ABOM180720053_P2,wurflenii,male,P2
2580,FR15_ABOM180720053_S1,wurflenii,male,S1
2581,FR15_ABOM180720053_S2,wurflenii,male,S2
2582,FR15_ABOM180720053_S3,wurflenii,male,S3
2583,FR15ABOM120722071_P1,wurflenii,male,P1
2584,FR15ABOM120722071_P2,wurflenii,male,P2
2585,FR15ABOM120722071_S1,wurflenii,male,S1
2586,FR15ABOM120722071_S2,wurflenii,male,S2
2587,FR15ABOM120722071_S3,wurflenii,male,S3
2588,FR15ABOM130722047_P1,wurflenii,male,P1
2589,FR15ABOM130722047_P2,wurflenii,male,P2
2590,FR15ABOM130722047_S1,wurflenii,male,S1
2591,FR15ABOM130722047_S2,wurflenii,male,S2
2592,FR15ABOM130722047_S3,wurflenii,male,S3
2593,FR15ABOM200722026_P1,wurflenii,male,P1
2594,FR15ABOM200722026_P2,wurflenii,male,P2
2595,FR15ABOM200722026_S1,wurflenii,male,S1
2596,FR15ABOM200722026_S2,wurflenii,male,S2
2597,FR15ABOM200722026_S3,wurflenii,male,S3
2598,FR15ABOM200722062_P1,wurflenii,male,P1
2599,FR15ABOM200722062_P2,wurflenii,male,P2
2600,FR15ABOM200722062_S1,wurflenii,male,S1
2601,FR15ABOM200722062_S2,wurflenii,male,S2
2602,FR15ABOM200722062_S3,wurflenii,male,S3
2603,FR15ABOM200722063_P1,wurflenii,male,P1
2604,FR15ABOM200722063_P2,wurflenii,male,P2
2605,FR15ABOM200722063_S1,wurflenii,male,S1
2606,FR15ABOM200722063_S2,wurflenii,male,S2
2607,FR15ABOM200722063_S3,wurflenii,male,S3
2608,FR15ABOM200722064_P1,wurflenii,male,P1
2609,FR15ABOM200722064_P2,wurflenii,male,P2
2610,FR15ABOM200722064_S1,wurflenii,male,S1
2611,FR15ABOM200722064_S2,wurflenii,male,S2
2612,FR15ABOM200722064_S3,wurflenii,male,S3
2613,FR15ABOM200722065_P1,wurflenii,male,P1
2614,FR15ABOM200722065_P2,wurflenii,male,P2
2615,FR15ABOM200722065_S1,wurflenii,male,S1
2616,FR15ABOM200722065_S2,wurflenii,male,S2
2617,FR15ABOM200722065_S3,wurflenii,male,S3
2618,FR15ABOM200722066_P1,wurflenii,male,P1
2619,FR15ABOM200722066_P2,wurflenii,male,P2
2620,FR15ABOM200722066_S1,wurflenii,male,S1
2621,FR15ABOM200722066_S2,wurflenii,male,S2
2622,FR15ABOM200722066_S3,wurflenii,male,S3
2623,FR15AB100518002_P1,wurflenii,queen,P1
2624,FR15AB100518002_P2,wurflenii,queen,P2
2625,FR15AB100518002_S1,wurflenii,queen,S1
2626,FR15AB100518002_S2,wurflenii,queen,S2
2627,FR15AB100518002_S3,wurflenii,queen,S3
2628,ABAURA8150d_P1,wurflenii,worker,P1
2629,ABAURA8150d_P2,wurflenii,worker,P2
2630,ABAURA8150d_S1,wurflenii,worker,S1
2631,ABAURA8150d_S3,wurflenii,worker,S3
2632,ABAURA8205d_P1,wurflenii,worker,P1
2633,ABAURA8205d_P2,wurflenii,worker,P2
2634,ABAURA8205d_S1,wurflenii,worker,S1
2635,ABAURA8205d_S2,wurflenii,worker,S2
2636,ABAURA8205d_S3,wurflenii,worker,S3
2637,ABAURA8207b_P1,wurflenii,worker,P1
2638,ABAURA8207b_P2,wurflenii,worker,P2
2639,ABAURA8207b_S1,wurflenii,worker,S1
2640,ABAURA8207b_S2,wurflenii,worker,S2
2641,ABAURA8207b_S3,wurflenii,worker,S3
2642,ABAURA8207c_P1,wurflenii,worker,P1
2643,ABAURA8207c_P2,wurflenii,worker,P2
2644,ABAURA8207c_S1,wurflenii,worker,S1
2645,ABAURA8207c_S2,wurflenii,worker,S2
2646,ABAURA8207c_S3,wurflenii,worker,S3
2647,ABAURA8207d_P1,wurflenii,worker,P1
2648,ABAURA8207d_P2,wurflenii,worker,P2
2649,ABAURA8207d_S1,wurflenii,worker,S1
2650,ABAURA8207d_S2,wurflenii,worker,S2
2651,ABAURA8207d_S3,wurflenii,worker,S3
2652,ABAURA8207e_P1,wurflenii,worker,P1
2653,ABAURA8207e_P2,wurflenii,worker,P2
2654,ABAURA8207e_S1,wurflenii,worker,S1
2655,ABAURA8207e_S2,wurflenii,worker,S2
2656,ABAURA8207e_S3,wurflenii,worker,S3
2657,ABAURA8207f_P1,wurflenii,worker,P1
2658,ABAURA8207f_P2,wurflenii,worker,P2
2659,ABAURA8207f_S1,wurflenii,worker,S1
2660,ABAURA8207f_S2,wurflenii,worker,S2
2661,ABAURA8207f_S3,wurflenii,worker,S3
2662,ABAURA8239d_P1,wurflenii,worker,P1
2663,ABAURA8239d_P2,wurflenii,worker,P2
2664,ABAURA8239d_S1,wurflenii,worker,S1
2665,ABAURA8239d_S2,wurflenii,worker,S2
2666,ABAURA8239d_S3,wurflenii,worker,S3
2667,ABAURA8526b_P1,wurflenii,worker,P1
2668,ABAURA8526b_P2,wurflenii,worker,P2
2669,ABAURA8526b_S1,wurflenii,worker,S1
2670,ABAURA8526b_S2,wurflenii,worker,S2
2671,ABAURA8526b_S3,wurflenii,worker,S3
2672,ABAURA8599_P1,wurflenii,worker,P1
2673,ABAURA8599_P2,wurflenii,worker,P2
2674,ABAURA8599_S1,wurflenii,worker,S1
2675,ABAURA8599_S2,wurflenii,worker,S2
2676,ABAURA8599_S3,wurflenii,worker,S3
2677,ABAURA8604_P1,wurflenii,worker,P1
2678,ABAURA8604_P2,wurflenii,worker,P2
2679,ABAURA8604_S1,wurflenii,worker,S1
2680,ABAURA8604_S2,wurflenii,worker,S2
2681,ABAURA8604_S3,wurflenii,worker,S3
2682,CD388003_P1,wurflenii,worker,P1
2683,CD388003_P2,wurflenii,worker,P2
2684,CD388003_S1,wurflenii,worker,S1
2685,CD388003_S2,wurflenii,worker,S2
2686,CD388003_S3,wurflenii,worker,S3
2687,CD388003b_P1,wurflenii,worker,P1
2688,CD388003b_P2,wurflenii,worker,P2
2689,CD388003b_S1,wurflenii,worker,S1
2690,CD388003b_S2,wurflenii,worker,S2
2691,CD388003b_S3,wurflenii,worker,S3
2692,CD388013_P1,wurflenii,worker,P1
2693,CD388013_P2,wurflenii,worker,P2
2694,CD388013_S1,wurflenii,worker,S1
2695,CD388013_S2,wurflenii,worker,S2
2696,CD388013_S3,wurflenii,worker,S3
2697,CD388016b_P1,wurflenii,worker,P1
2698,CD388016b_P2,wurflenii,worker,P2
2699,CD388016b_S1,wurflenii,worker,S1
2700,CD388016b_S2,wurflenii,worker,S2
2701,CD388016b_S3,wurflenii,worker,S3
2702,CD388018d_P1,wurflenii,worker,P1
2703,CD388018d_P2,wurflenii,worker,P2
2704,CD388018d_S1,wurflenii,worker,S1
2705,CD388018d_S2,wurflenii,worker,S2
2706,CD388018d_S3,wurflenii,worker,S3
2707,CD388018e_P1,wurflenii,worker,P1
2708,CD388018e_P2,wurflenii,worker,P2
2709,CD388018e_S1,wurflenii,worker,S1
2710,CD388018e_S2,wurflenii,worker,S2
2711,CD388018e_S3,wurflenii,worker,S3
2712,CD388391b_P1,wurflenii,worker,P1
2713,CD388391b_P2,wurflenii,worker,P2
2714,CD388391b_S1,wurflenii,worker,S1
